incident_year,season_dir,incident,incident_base,ir_folder,file_name,file_url,local_path,event_timestamp_local
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160829,DRAFT_20160829_Berry_IR_HeatPerimeter_Shapefile.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160829/DRAFT_20160829_Berry_IR_HeatPerimeter_Shapefile.zip,2016_Incidents\Berry_WY-GTP\IR\20160829\DRAFT_20160829_0100_Berry_IR_HeatPerimeter.shp,
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160829,20160829_Berry_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160829/20160829_Berry_IR_Shapefiles.zip,2016_Incidents\Berry_WY-GTP\IR\20160829\20160829_0100_Berry_IR_HeatPerimeter.shp,
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160830,20160830_Berry_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160830/20160830_Berry_IR_Shapefiles.zip,2016_Incidents\Berry_WY-GTP\IR\20160830\20160829_2201_Berry_IR_HeatPerimeter.shp,
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160831,20160831_Berry_IR_HeatPerimeter_DRAFT.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160831/20160831_Berry_IR_HeatPerimeter_DRAFT.zip,2016_Incidents\Berry_WY-GTP\IR\20160831\20160830_2339_DRAFT_Berry_IR_HeatPerimeter.shp,
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160831,20160831_Berry_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160831/20160831_Berry_IR_Shapefiles.zip,2016_Incidents\Berry_WY-GTP\IR\20160831\20160830_2339_Berry_IR_HeatPerimeter.shp,
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160901,20160901_Berry_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160901/20160901_Berry_IR_Shapefiles.zip,2016_Incidents\Berry_WY-GTP\IR\20160901\20160831_2011_Berry_IR_HeatPerimeter.shp,
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160902,20160902_Berry_IR_Draft_HeatPerimeter.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160902/20160902_Berry_IR_Draft_HeatPerimeter.zip,2016_Incidents\Berry_WY-GTP\IR\20160902\20160902_0152_Berry_DRAFT_IR_HeatPerimeter.shp,
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160902,20160902_Berry_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160902/20160902_Berry_IR_Shapefiles.zip,2016_Incidents\Berry_WY-GTP\IR\20160902\20160902_0152_Berry_IR_HeatPerimeter.shp,
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160903,20160903_Berry_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160903/20160903_Berry_IR_Shapefiles.zip,2016_Incidents\Berry_WY-GTP\IR\20160903\20160902_2059_Berry_IR_HeatPerimeter.shp,
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160910,20160910_Berry_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160910/20160910_Berry_IR_Shapefiles.zip,2016_Incidents\Berry_WY-GTP\IR\20160910\20160909_2210_Berry_IR_HeatPerimeter.shp,
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160911,20160911_Berry_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160911/20160911_Berry_IR_Shapefiles.zip,2016_Incidents\Berry_WY-GTP\IR\20160911\20160910_2256_Berry_IR_HeatPerimeter.shp,
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160912,20160912_Berry_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160912/20160912_Berry_IR_Shapefiles.zip,2016_Incidents\Berry_WY-GTP\IR\20160912\20160912_0058_Berry_IR_HeatPerimeter.shp,
2016,2016_Incidents,Berry_WY-GTP,WY-GTP,20160917,20160917_Berry_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Berry_WY-GTP/IR/20160917/20160917_Berry_IR_Shapefiles.zip,2016_Incidents\Berry_WY-GTP\IR\20160917\20160917_0108_Berry_IR_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160731,20160731_Box_Canyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160731/20160731_Box_Canyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160731\20160730_2042_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160801,20160801_Box_Canyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160801/20160801_Box_Canyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160801\20160801_0210_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160803,20160803_Box_Canyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160803/20160803_Box_Canyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160803\20160803_0411_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160804,20160804_Box_Canyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160804/20160804_Box_Canyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160804\20160803_2048_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160805,20160805_Box_Canyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160805/20160805_Box_Canyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160805\20160805_0203_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160806,20160806_Box_Canyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160806/20160806_Box_Canyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160806\20160805_2251_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160807,20160807_Box_Canyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160807/20160807_Box_Canyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160807\20160806_2159_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160809,20160809_Box_Canyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160809/20160809_Box_Canyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160809\20160808_2145_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160810,20160810_Box_Canyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160810/20160810_Box_Canyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160810\20160810_0239_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160811,20160811_Box_Canyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160811/20160811_Box_Canyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160811\20160811_0323_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160812,20160812_Box_Canyon_IR_shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160812/20160812_Box_Canyon_IR_shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160812\20160811_2323_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160813,20160813_Box_Canyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160813/20160813_Box_Canyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160813\20160813_0237_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160816,20160816_Box_Canyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160816/20160816_Box_Canyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160816\20160816_0308_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160827,20160827_BoxCanyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160827/20160827_BoxCanyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160827\20160827_0301_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160829,20160829_BoxCanyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160829/20160829_BoxCanyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160829\20160829_0209_Box_Canyon_HeatPerimeter.shp,
2016,2016_Incidents,Box_Canyon,Canyon,20160831,20160831_0159_BoxCanyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160831/20160831_0159_BoxCanyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160831\20160831_0159_Box_Canyon_HeatPerimeter.shp,2016-08-31T01:59:00
2016,2016_Incidents,Box_Canyon,Canyon,20160901,20160901_0343_BoxCanyon_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160901/20160901_0343_BoxCanyon_IR_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160901\20160901_0343_Box_Canyon_HeatPerimeter.shp,2016-09-01T03:43:00
2016,2016_Incidents,Box_Canyon,Canyon,20160902,20160902_0321_BoxCanyon_IR_shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160902/20160902_0321_BoxCanyon_IR_shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160902\20160902_0321_BoxCanyon_HeatPerimeter.shp,2016-09-02T03:21:00
2016,2016_Incidents,Box_Canyon,Canyon,20160905,20160905_0135_Box_Canyon_IR_shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160905/20160905_0135_Box_Canyon_IR_shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160905\20160905_0135_BoxCanyon_HeatPerimeter.shp,2016-09-05T01:35:00
2016,2016_Incidents,Box_Canyon,Canyon,20160908,20160908_c0415_Box_Canyon_Aircraft3_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Box_Canyon/IR/20160908/20160908_c0415_Box_Canyon_Aircraft3_Shapefiles.zip,2016_Incidents\Box_Canyon\IR\20160908\20160908_c0415_Box_Canyon_Aircraft3_Perimeter.shp,
2016,2016_Incidents,CliffCreek,CliffCreek,20160719,20160718_2152_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160719/20160718_2152_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160719\20160718_2152_CliffCreek_HeatPerimeter.shp,2016-07-18T21:52:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160720,20160720_0058_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160720/20160720_0058_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160720\20160720_0058_CliffCreek_HeatPerimeter.shp,2016-07-20T00:58:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160721,20160721_2300_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160721/20160721_2300_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160721\20160720_2300_CliffCreek_HeatPerimeter.shp,2016-07-21T23:00:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160722,20160721_2138_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160722/20160721_2138_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160722\20160721_2138_CliffCreek_HeatPerimeter.shp,2016-07-21T21:38:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160723,20160723_2350_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160723/20160723_2350_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160723\20160722_2350_CliffCreek_HeatPerimeter.shp,2016-07-23T23:50:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160724,20160723_2304_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160724/20160723_2304_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160724\20160723_2304_CliffCreek_HeatPerimeter.shp,2016-07-23T23:04:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160725,20160724_2337_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160725/20160724_2337_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160725\20160724_2337_CliffCreek_HeatPerimeter.shp,2016-07-24T23:37:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160726,20160726_0104_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160726/20160726_0104_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160726\20160726_0104_CliffCreek_HeatPerimeter.shp,2016-07-26T01:04:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160727,20160727_0257_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160727/20160727_0257_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160727\20160727_0257_CliffCreek_HeatPerimeter.shp,2016-07-27T02:57:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160728,20160728_0230_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160728/20160728_0230_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160728\20160728_0230_CliffCreek_HeatPerimeter.shp,2016-07-28T02:30:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160729,20160728_2120_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160729/20160728_2120_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160729\20160728_2120_CliffCreek_HeatPerimeter.shp,2016-07-28T21:20:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160730,20160730_0114_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160730/20160730_0114_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160730\20160730_0114_CliffCreek_HeatPerimeter.shp,2016-07-30T01:14:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160731,20160730_2121_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160731/20160730_2121_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160731\20160730_2121_CliffCreek_HeatPerimeter.shp,2016-07-30T21:21:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160801,20160801_0038_CliffCreek_IR_shp.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160801/20160801_0038_CliffCreek_IR_shp.zip,2016_Incidents\CliffCreek\IR\20160801\20160801_0038_CliffCreek_HeatPerimeter.shp,2016-08-01T00:38:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160802,20160802_Clif_Creek_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160802/20160802_Clif_Creek_IR_Shapefiles.zip,2016_Incidents\CliffCreek\IR\20160802\20160801_2325_CliffCreek_HeatPerimeter.shp,
2016,2016_Incidents,CliffCreek,CliffCreek,20160803,20160803_Cliff_Creek_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160803/20160803_Cliff_Creek_IR_Shapefiles.zip,2016_Incidents\CliffCreek\IR\20160803\20160803_0330_CliffCreek_HeatPerimeter.shp,
2016,2016_Incidents,CliffCreek,CliffCreek,20160804,20160804_Cliff_Creek_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160804/20160804_Cliff_Creek_IR_Shapefiles.zip,2016_Incidents\CliffCreek\IR\20160804\20160803_2125_CliffCreek_HeatPerimeter.shp,
2016,2016_Incidents,CliffCreek,CliffCreek,20160805,20160805_Cliff_Creek_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160805/20160805_Cliff_Creek_IR_Shapefiles.zip,2016_Incidents\CliffCreek\IR\20160805\20160805_0108_CliffCreek_HeatPerimeter.shp,
2016,2016_Incidents,CliffCreek,CliffCreek,20160806,20160806_IR_Shapfiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160806/20160806_IR_Shapfiles.zip,2016_Incidents\CliffCreek\IR\20160806\20160805_2326_CliffCreek_HeatPerimeter.shp,
2016,2016_Incidents,CliffCreek,CliffCreek,20160807,20160807_Cliff_Creek_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160807/20160807_Cliff_Creek_IR_Shapefiles.zip,2016_Incidents\CliffCreek\IR\20160807\20160806_2236_CliffCreek_HeatPerimeter.shp,
2016,2016_Incidents,CliffCreek,CliffCreek,20160808,20160808_Cliff_Creek_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160808/20160808_Cliff_Creek_IR_Shapefiles.zip,2016_Incidents\CliffCreek\IR\20160808\20160808_0038_CliffCreek_HeatPerimeter.shp,
2016,2016_Incidents,CliffCreek,CliffCreek,20160810,20160810_Cliff_Creek_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160810/20160810_Cliff_Creek_IR_Shapefiles.zip,2016_Incidents\CliffCreek\IR\20160810\20160809_2353_CliffCreek_HeatPerimeter.shp,
2016,2016_Incidents,CliffCreek,CliffCreek,20160828,20160827_1958_CliffCreek_IR_shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160828/20160827_1958_CliffCreek_IR_shapefiles.zip,2016_Incidents\CliffCreek\IR\20160828\20160827_1958_CliffCreek_HeatPerimeter.shp,2016-08-27T19:58:00
2016,2016_Incidents,CliffCreek,CliffCreek,20160902,20160902_CliffCreek_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/CliffCreek/IR/20160902/20160902_CliffCreek_IR_Shapefiles.zip,2016_Incidents\CliffCreek\IR\20160902\20160902_0221_CliffCreek_IR_HeatPerimeter.shp,
2016,2016_Incidents,Pioneer,Pioneer,20160723,20160723_perimeter based on IR.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Pioneer/IR/20160723/20160723_perimeter%20based%20on%20IR.zip,2016_Incidents\Pioneer\IR\20160723\20160722_2301_perimeter_based_on_IR.shp,
2016,2016_Incidents,Pioneer,Pioneer,20160723,20160723_Pioneer_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Pioneer/IR/20160723/20160723_Pioneer_IR_Shapefiles.zip,2016_Incidents\Pioneer\IR\20160723\20160722_2301_Pioneer_IR_heatperimeter.shp,
2016,2016_Incidents,Pioneer,Pioneer,20160724,20160724Pioneer_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Pioneer/IR/20160724/20160724Pioneer_IR_Shapefiles.zip,2016_Incidents\Pioneer\IR\20160724\20160723_2146_Pioneer_IR_heatperimeter.shp,
2016,2016_Incidents,Pioneer,Pioneer,20160725,20160725Pioneer_IR_shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Pioneer/IR/20160725/20160725Pioneer_IR_shapefiles.zip,2016_Incidents\Pioneer\IR\20160725\20160725_0213_Pioneer_IR_heatperimeter.shp,
2016,2016_Incidents,Pioneer,Pioneer,20160726,20160726.Pioneer_IR_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Pioneer/IR/20160726/20160726.Pioneer_IR_Shapefiles.zip,2016_Incidents\Pioneer\IR\20160726\20160725_2210_Pioneer_IR_heatperimeter.shp,
2016,2016_Incidents,Pioneer,Pioneer,20160727,20160727_0159_Pioneer_IRIN_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Pioneer/IR/20160727/20160727_0159_Pioneer_IRIN_Shapefiles.zip,2016_Incidents\Pioneer\IR\20160727\20160727_0159_Pioneer_HeatPerimeter.shp,
2016,2016_Incidents,Pioneer,Pioneer,20160728,20160728_0123_Pioneer_IRIN_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Pioneer/IR/20160728/20160728_0123_Pioneer_IRIN_Shapefiles.zip,2016_Incidents\Pioneer\IR\20160728\20160728_0123_Pioneer_HeatPerimeter.shp,
2016,2016_Incidents,Pioneer,Pioneer,20160729,20160728_2246_Pioneer_IRIN_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Pioneer/IR/20160729/20160728_2246_Pioneer_IRIN_Shapefiles.zip,2016_Incidents\Pioneer\IR\20160729\20160728_2246_Pioneer_HeatPerimeter.shp,
2016,2016_Incidents,Pioneer,Pioneer,20160730,20160730_0010_Pioneer_IRIN_Shapefiles.zip,https://ftp.wildfire.gov/public/incident_specific_data/great_basin/2016_Incidents/Pioneer/IR/20160730/20160730_0010_Pioneer_IRIN_Shapefiles.zip,2016_Incidents\Pioneer\IR\20160730\20160730_0010_Pioneer_HeatPerimeter.shp,
